,EUR,JPY,GBP,AUD,CHF,CAD,KRW,MXN,INR,BRL,EGP,MUR,KES,NGN,ZAR
16/03/2005,1.3421,104.18,1.92655,1.26048,1.1522,1.20545,1003.8,11.228,43.55499,2.7623,5.8025,28.59999,74.75,131.875,6.0713
17/03/2005,1.33765,104.535,1.92475,1.26287,1.1567,1.2014,1000.85,11.192,43.59499,2.7175,5.799,28.625,74.59999,131.875,6.0418
18/03/2005,1.3318,104.745,1.9213,1.25857,1.16435,1.20185,1004.5,11.161,43.59,2.716,5.799,28.59999,73.5,131.875,6.0593
21/03/2005,1.3172,105.11,1.8979,1.27299,1.1776,1.21075,1009.5,11.2525,43.67999,2.7265,5.8,28.64999,73.45,131.875,6.125
22/03/2005,1.30865,105.55,1.88575,1.26334,1.188,1.2083,1009.6,11.2405,43.70999,2.7425,5.8,28.64999,73.5,132,6.1825
23/03/2005,1.29885,106.035,1.869,1.29441,1.196,1.21595,1012.5,11.2805,43.73,2.7465,5.8,28.67499,73.7,131.875,6.2243
24/03/2005,1.2941,106.355,1.86925,1.29525,1.2015,1.21565,1013.5,11.2675,43.70499,2.74,5.805,28.75,73.29999,132.1,6.23125
25/03/2005,1.2958,106.405,1.86985,1.29643,1.1998,1.21865,1014.3,11.2713,43.66499,2.7385,5.805,28.87,73.29999,132.1,6.21625
28/03/2005,1.28885,107.11,1.8659,1.30132,1.2045,1.2191,1018.5,11.305,43.72499,2.7255,5.8,28.87,73.29999,132.1,6.3401
29/03/2005,1.29215,107.52,1.87385,1.29559,1.2017,1.2115,1024.5,11.2718,43.73999,2.698,5.8,28.7,74.59999,133.25,6.34
30/03/2005,1.29225,107.485,1.87925,1.29609,1.1992,1.2165,1024.5,11.21655,43.71999,2.6755,5.8,28.7,75.07999,131.625,6.2896
31/03/2005,1.29625,107.11,1.88985,1.29341,1.19645,1.2093,1017.5,11.17025,43.67499,2.68,5.8,28.84999,74.64999,131.65,6.2453
01/04/2005,1.2908,107.605,1.8812,1.29997,1.20305,1.21455,1012.5,11.1703,43.67499,2.6588,5.8,28.7,74.95,132.125,6.235
04/04/2005,1.28485,108.325,1.87515,1.30302,1.2096,1.2233,1017.5,11.1975,43.75,2.641,5.8,28.7,75.59999,131.675,6.2316
05/04/2005,1.28585,108.2,1.8804,1.30302,1.20625,1.21845,1017.5,11.249,43.75999,2.6255,5.8,28.75,76.29999,131.75,6.1951
06/04/2005,1.28715,108.695,1.8805,1.30506,1.20585,1.22215,1016.5,11.217,43.71999,2.5995,5.79995,28.79999,76.09999,131.625,6.13375
07/04/2005,1.2855,108.635,1.86975,1.30302,1.20705,1.2231,1012.5,11.18,43.69499,2.594,5.8,28.79999,75.79999,131.625,6.135
08/04/2005,1.29385,108.215,1.88565,1.29609,1.1968,1.22905,1013.5,11.13,43.67999,2.585,5.8,28.75,76.09999,131.625,6.1576
11/04/2005,1.29765,107.78,1.89085,1.29074,1.19355,1.2339,1013.5,11.104,43.64499,2.5827,5.8,28.75,76.04999,131.625,6.148
12/04/2005,1.29235,107.695,1.8923,1.29274,1.1987,1.23745,1015.5,11.0755,43.69499,2.5746,5.8,28.84999,76.14999,132,6.13375
13/04/2005,1.29175,107.305,1.89425,1.2846,1.19985,1.23795,1011.5,11.0705,43.73,2.5585,5.8,28.79999,75.89999,131.85,6.11875
14/04/2005,1.28075,108.225,1.88075,1.29895,1.2141,1.24215,1018.5,11.133,43.73999,2.5905,5.8,28.84999,76.09999,132,6.2763
15/04/2005,1.2917,107.825,1.89335,1.30064,1.2006,1.247,1018,11.111,43.76999,2.6148,5.8,28.84999,76.04999,131.875,6.275
18/04/2005,1.30165,107.485,1.9038,1.30455,1.1884,1.24805,1017.5,11.115,43.69499,2.607,5.7925,29.04999,76,132,6.2725
19/04/2005,1.3057,106.765,1.9181,1.29811,1.1812,1.23695,1010.5,11.075,43.75,2.5695,5.8,28.84999,76.2,131.875,6.1675
20/04/2005,1.30845,106.865,1.9195,1.28891,1.1782,1.24205,1005.5,11.06975,43.73499,2.5636,5.8,28.89999,76.25,132,6.0818
21/04/2005,1.30545,106.9,1.9088,1.29107,1.18255,1.2393,1008.5,11.033,43.72499,2.55,5.8,28.89999,76.64999,131.375,6.085
22/04/2005,1.30675,106.015,1.91575,1.28049,1.1816,1.2354,1000.5,11.063,43.65999,2.5375,5.8,28.84999,76.59999,131.875,6.055
25/04/2005,1.3001,105.655,1.91185,1.28345,1.18735,1.23665,999,11.053,43.67,2.5213,5.8,28.89999,76.7,131.875,6.06505
26/04/2005,1.299,106.09,1.90625,1.28642,1.1869,1.24525,998.7998,11.08525,43.67499,2.5385,5.8,28.95,76.54999,131.875,6.0963
27/04/2005,1.29285,105.885,1.90515,1.28891,1.19235,1.2497,1001.5,11.105,43.70999,2.5145,5.8,28.92,76.59999,131.875,6.0731
28/04/2005,1.28995,106.125,1.90675,1.28296,1.19265,1.25235,1002.5,11.1513,43.64999,2.5494,5.8025,28.92499,76.575,133.25,6.128
29/04/2005,1.2873,104.675,1.90845,1.27869,1.19565,1.25915,997.0999,11.05,43.42999,2.5282,5.8025,28.75,76.5,131.75,6.0813
02/05/2005,1.28645,105.085,1.89515,1.28329,1.19785,1.25405,1001.5,11.037,43.575,2.5095,5.8025,28.93999,76.47499,131.75,6.0901
03/05/2005,1.28685,105.105,1.89185,1.29257,1.19885,1.25315,1002.5,10.99675,43.59,2.489,5.79125,28.92499,76.52499,131.75,6.08255
04/05/2005,1.2946,104.545,1.90175,1.2846,1.19225,1.2459,995.5,10.96325,43.50999,2.4659,5.8,28.89999,76.325,131.75,6.0101
05/05/2005,1.29585,104.465,1.9037,1.28,1.19315,1.2447,999.7,10.92,43.405,2.4635,5.8,28.89999,76.375,131.875,5.955
06/05/2005,1.2837,105.06,1.8903,1.28991,1.20715,1.24235,1002.5,10.945,43.45499,2.457,5.8,28.95,76.27499,131.875,6.0238
09/05/2005,1.2868,105.645,1.88615,1.29441,1.2034,1.23725,1001.5,10.96175,43.46999,2.4505,5.7945,28.89999,75.7,131.875,6.1296
10/05/2005,1.28835,105.545,1.88265,1.28907,1.20065,1.23635,999.25,11.047,43.37,2.4765,5.79945,29.26999,75.54999,132.9,6.155
11/05/2005,1.2804,105.83,1.87255,1.29007,1.20615,1.24765,997.5,11.00225,43.31499,2.4525,5.7995,29,75.89999,132.95,6.1813
12/05/2005,1.26695,106.87,1.86365,1.30438,1.2176,1.25175,999.25,11.009,43.375,2.4695,5.79925,28.95,76.25,133,6.2846
13/05/2005,1.26185,107.32,1.84885,1.31432,1.22565,1.26525,1005.5,11.012,43.42999,2.4735,5.799,28.98,76.42,131.875,6.325
16/05/2005,1.26355,106.81,1.83735,1.32354,1.22245,1.26935,1007.5,11.01225,43.495,2.4753,5.795,29.04999,76.25,132,6.3763
17/05/2005,1.26045,107.515,1.8337,1.32144,1.2255,1.26445,999.25,10.991,43.465,2.4808,5.805,29.04999,76.34999,132,6.435
18/05/2005,1.26795,107.015,1.8398,1.31415,1.2178,1.25945,999.5,10.93,43.48,2.46,5.795,28.95,76.325,131.875,6.395
19/05/2005,1.26435,107.67,1.83635,1.31917,1.2217,1.2586,1004.5,10.9685,43.43999,2.4435,5.79875,29.04999,76.34999,133,6.3926
20/05/2005,1.25595,108.16,1.82735,1.32512,1.23345,1.26575,1008.5,10.954,43.48,2.4417,5.8,29.09999,76.405,133.55,6.5225
23/05/2005,1.25785,107.655,1.8303,1.31813,1.23085,1.2575,1004.5,10.955,43.48999,2.4275,5.7965,28.89999,76.39999,132.9,6.53375
24/05/2005,1.2579,107.545,1.82735,1.31242,1.22905,1.25895,996.5,10.966,43.48,2.4242,5.8,28.95,76.5,132.075,6.5768
25/05/2005,1.2603,107.695,1.8317,1.3119,1.2265,1.2635,1001.5,10.93575,43.495,2.4088,5.795,28.92499,76.52499,132.075,6.485
26/05/2005,1.2512,107.965,1.8203,1.31536,1.23575,1.26665,1001.5,10.959,43.52499,2.4088,5.7975,29.01999,76.54999,131.85,6.6326
27/05/2005,1.2575,108.02,1.82505,1.31001,1.23155,1.2545,1000.5,10.877,43.52499,2.383,5.80365,29.03,76.75,131.85,6.555
30/05/2005,1.24735,107.995,1.82345,1.3138,1.23865,1.25595,1002.55,10.87,43.57999,2.368,5.795,29.04999,77,132.75,6.6525
31/05/2005,1.231,108.525,1.81775,1.32127,1.24775,1.25425,1007.5,10.882,43.7,2.4095,5.795,29.09999,77.09999,131.85,6.8126
01/06/2005,1.21875,108.675,1.8112,1.33289,1.2563,1.24845,1015.5,10.8225,43.73,2.4566,5.795,29.06999,77.04999,131.725,6.895
02/06/2005,1.22755,108.265,1.81535,1.3274,1.25105,1.2499,1013.5,10.8015,43.655,2.418,5.795,29.06999,76.84999,131.85,6.805
03/06/2005,1.22345,107.63,1.81515,1.32442,1.25295,1.24735,1008.5,10.849,43.59499,2.425,5.8025,29.14999,76.79999,131.725,6.8358
06/06/2005,1.2257,106.895,1.8245,1.30523,1.2492,1.24455,1005.5,10.87,43.59999,2.4488,5.8,29.04999,76.7,133.55,6.7173
07/06/2005,1.22855,106.625,1.835,1.29946,1.2455,1.24615,1004.5,10.879,43.55499,2.4565,5.8,29.04999,77,131.85,6.645
08/06/2005,1.22385,107.22,1.82355,1.30336,1.25435,1.25105,1006.5,10.8725,43.48999,2.4637,5.795,29.04999,76.89999,132,6.7801
09/06/2005,1.2231,107.385,1.82115,1.30268,1.2543,1.2563,1003.5,10.883,43.495,2.4961,5.8,29.14999,76.7,132,6.7588
10/06/2005,1.2123,108.665,1.811,1.3119,1.2686,1.2517,1008.5,10.85875,43.50999,2.4731,5.8,29.06999,76.7,132.25,6.725
13/06/2005,1.2114,109.515,1.8068,1.31415,1.2706,1.25575,1017.5,10.8525,43.625,2.451,5.8,29.09999,76.7,132.125,6.835
14/06/2005,1.2028,109.48,1.80675,1.3071,1.27805,1.25245,1015.5,10.835,43.59499,2.4345,5.8025,29.09999,76.84999,134.55,6.898
15/06/2005,1.2121,109.195,1.8224,1.30031,1.2703,1.23575,1013.5,10.8085,43.63499,2.4233,5.7955,29.25,77.04999,133.75,6.7788
16/06/2005,1.2109,108.915,1.82255,1.29408,1.27185,1.2364,1014.5,10.78975,43.58499,2.4045,5.79675,28.89999,76.89999,132.375,6.705
17/06/2005,1.2289,108.525,1.83115,1.28559,1.2576,1.22945,1009.5,10.818,43.515,2.3715,5.79675,29.14,76.79999,134.5,6.6901
20/06/2005,1.21475,109.285,1.8245,1.28791,1.2713,1.23545,1010.5,10.8205,43.53999,2.389,5.7965,29.14,76.59999,132.625,6.7051
21/06/2005,1.2178,108.19,1.8292,1.28213,1.2661,1.23235,1008.5,10.7675,43.5,2.3685,5.7955,29.34999,76.54999,132.75,6.715
22/06/2005,1.2126,108.86,1.8215,1.28659,1.272,1.23425,1010.5,10.76375,43.48,2.3865,5.7975,29.29999,76.5,133.5,6.7213
23/06/2005,1.20385,108.905,1.8156,1.29324,1.279,1.23355,1010.55,10.785,43.5,2.4055,5.79375,29.2,76.45,133.7,6.7603
24/06/2005,1.2097,109.055,1.824,1.302,1.275,1.23305,1013.5,10.76,43.515,2.374,5.79375,29.25,76.45,133.25,6.705
27/06/2005,1.21645,109.24,1.82925,1.30098,1.2681,1.2288,1013.5,10.804,43.48999,2.3724,5.795,29.15999,76.45,133.125,6.625
28/06/2005,1.20605,109.895,1.81425,1.30676,1.28125,1.23235,1023.5,10.80375,43.48499,2.3675,5.79175,29.14999,75.59999,133.25,6.64975
29/06/2005,1.20775,110.415,1.80735,1.3138,1.2817,1.22765,1031.5,10.7475,43.53,2.3565,5.79,29.25,76.2,133.125,6.6659
30/06/2005,1.21025,110.805,1.79145,1.31346,1.2818,1.2255,1035.5,10.74275,43.48499,2.3364,5.79,29.2,76.14999,133.1,6.665
01/07/2005,1.19585,111.75,1.76845,1.33094,1.2971,1.24235,1034.5,10.72875,43.54999,2.3565,5.7925,29.25,76.34999,133.3,6.845
04/07/2005,1.19025,111.605,1.7585,1.33378,1.30345,1.2403,1043.45,10.7435,43.545,2.3685,5.785,29.17999,76.34999,134.95,6.825
05/07/2005,1.1916,111.695,1.75665,1.34944,1.30365,1.2433,1049.5,10.77375,43.54999,2.3766,5.78425,29.17999,76.39999,133.3,6.8515
06/07/2005,1.19315,112.17,1.75385,1.35071,1.3025,1.2361,1054.5,10.7861,43.55499,2.397,5.784,29.25,76.25,133.175,6.845
07/07/2005,1.19535,112.015,1.74445,1.35144,1.29805,1.22845,1051.5,10.78,43.59,2.3773,5.789,29.25,76.25,134.15,6.8413
08/07/2005,1.1971,112.255,1.73855,1.35017,1.2988,1.21875,1050.5,10.74,43.59,2.3749,5.789,29.25,76.2,133.625,6.855
11/07/2005,1.20745,111.785,1.75795,1.33556,1.28725,1.2167,1040,10.679,43.53999,2.3305,5.785,29.17999,76.25,133.5,6.6975
12/07/2005,1.22405,110.795,1.77865,1.32196,1.2714,1.20385,1035.5,10.7103,43.53499,2.3365,5.785,29.25,76.25,133.5,6.535
13/07/2005,1.20945,111.855,1.76405,1.33502,1.28875,1.20775,1036.5,10.665,43.575,2.357,5.7825,29.25,76.29999,133.25,6.6701
14/07/2005,1.20835,112.355,1.75615,1.33165,1.29025,1.2136,1034.5,10.6655,43.51999,2.3355,5.78,29.25,76.09999,133.625,6.615
15/07/2005,1.20355,112.22,1.75155,1.33307,1.2955,1.22025,1038.5,10.612,43.50499,2.338,5.77625,29.39999,76.34999,133.625,6.6276
18/07/2005,1.2054,111.915,1.74875,1.32635,1.2946,1.21665,1033.5,10.6162,43.515,2.336,5.78125,29.45,76.29999,133.75,6.6463
19/07/2005,1.2035,112.705,1.7402,1.33253,1.2997,1.2196,1044.5,10.6075,43.54999,2.3429,5.775,29.45,76.29999,134.125,6.685
20/07/2005,1.21435,112.885,1.73855,1.32899,1.28635,1.22095,1044.5,10.628,43.50499,2.338,5.77375,29.28999,76.29999,134.375,6.5892
21/07/2005,1.2167,110.31,1.75155,1.30591,1.2858,1.2173,1035.5,10.6115,43.18999,2.3655,5.775,29.34999,76.29999,134.625,6.5713
22/07/2005,1.20665,111.38,1.74035,1.30659,1.298,1.2175,1022.5,10.64775,43.5,2.3985,5.775,29.7,76.14999,134,6.6256
25/07/2005,1.206,111.405,1.74655,1.31001,1.29585,1.21855,1013.7,10.74775,43.50499,2.4851,5.7785,29.5,76.14999,134.125,6.655
26/07/2005,1.20125,112.555,1.73745,1.319,1.3,1.23005,1025.5,10.683,43.435,2.432,5.78,29.5,76.14,133.875,6.6936
27/07/2005,1.2071,112.395,1.74435,1.32371,1.29475,1.23595,1031.1,10.666,43.39,2.442,5.77575,29.45,75.59999,133.75,6.6451
28/07/2005,1.2132,112.135,1.75575,1.31536,1.28585,1.23055,1027.85,10.61005,43.37,2.4062,5.7745,29.37999,76.09999,133.75,6.6207
29/07/2005,1.21305,112.55,1.75715,1.31883,1.28875,1.2224,1023.3,10.6038,43.43999,2.38,5.775,29.25,76.04999,136.5,6.565
01/08/2005,1.21765,112.245,1.7678,1.3119,1.27975,1.21185,1025.5,10.59,43.40999,2.3655,5.775,29.5,76.14999,136.5,6.525
02/08/2005,1.2199,111.4,1.77175,1.30659,1.27655,1.21865,1019.5,10.618,43.48499,2.3365,5.775,29.54999,76.04999,137.25,6.525
03/08/2005,1.2341,111.055,1.778,1.29643,1.26065,1.2163,1015.5,10.579,43.405,2.319,5.775,29.54999,76,137.3,6.4301
04/08/2005,1.2387,111.225,1.78045,1.29408,1.25785,1.21355,1011.5,10.58,43.48499,2.303,5.774,29.40999,76,136.5,6.455
05/08/2005,1.23635,111.895,1.77875,1.30421,1.26145,1.2161,1016.5,10.602,43.45499,2.3134,5.774,29.54999,75.75,136.5,6.465
08/08/2005,1.23505,112.165,1.7847,1.30693,1.26125,1.21445,1017.5,10.659,43.48,2.3286,5.774,29.43999,75.84999,136.5,6.4626
09/08/2005,1.2371,111.975,1.78755,1.3157,1.25945,1.2127,1014.5,10.61475,43.50999,2.296,5.778,29.43999,75.64999,137.2,6.4593
10/08/2005,1.2385,110.625,1.79555,1.30727,1.25635,1.21065,1012.5,10.58,43.5,2.2787,5.76625,29.5,75.59999,137,6.38
11/08/2005,1.2472,109.585,1.81245,1.29157,1.24565,1.20115,1011.25,10.6075,43.54999,2.3579,5.7725,29.46999,75.75,137,6.32005
12/08/2005,1.2437,109.37,1.8141,1.29425,1.24755,1.19675,1014.5,10.644,43.495,2.374,5.7725,29.48,75.95,136.75,6.3538
15/08/2005,1.237,109.235,1.81225,1.30166,1.25455,1.19945,1015.5,10.5925,43.48,2.3335,5.7725,29.5,75.79999,136.5,6.4351
16/08/2005,1.2363,109.57,1.81085,1.30166,1.25495,1.19845,1018.5,10.605,43.48,2.347,5.7725,29.54999,75.84999,136.5,6.445
17/08/2005,1.2274,109.855,1.80615,1.31346,1.26175,1.21365,1018.05,10.63775,43.50499,2.354,5.7725,29.54999,75.75,137.05,6.4956
18/08/2005,1.21765,110.54,1.79495,1.32652,1.27135,1.21865,1018.5,10.7075,43.53,2.4035,5.77375,29.54999,75.7,137.3,6.545
19/08/2005,1.2154,110.495,1.79505,1.33058,1.27535,1.21135,1022.5,10.776,43.545,2.44965,5.77375,29.43999,75.7,137,6.5623
22/08/2005,1.2225,109.765,1.80055,1.32459,1.27075,1.20205,1024.5,10.73425,43.575,2.373,5.77075,29.48,75.75,137.375,6.49475
23/08/2005,1.22305,109.955,1.80095,1.32249,1.27015,1.19765,1028.5,10.823,43.625,2.4005,5.77125,29.64999,75.79999,133.95,6.5001
24/08/2005,1.2269,110.17,1.80075,1.32161,1.2647,1.19025,1027.5,10.906,43.715,2.4525,5.765,29.45,75.7,132.75,6.4851
25/08/2005,1.22985,110.085,1.80305,1.319,1.25715,1.19145,1024.3,10.79905,43.67499,2.4005,5.77,29.45999,75.7,132,6.4788
26/08/2005,1.22835,110.115,1.7998,1.31987,1.25965,1.20015,1028.8,10.849,43.64,2.4025,5.77,29.5,75.7,132.05,6.4755
29/08/2005,1.2231,110.645,1.7957,1.3297,1.26705,1.19935,1030.5,10.85,43.84499,2.3845,5.77175,29.7,75.64999,131.8,6.4726
30/08/2005,1.2218,111.215,1.78625,1.33717,1.26975,1.19155,1034.2,10.829,44.015,2.3799,5.7715,29.59999,75.7,132,6.544
31/08/2005,1.23445,110.625,1.80345,1.32793,1.25285,1.1885,1038.5,10.757,44.015,2.3555,5.77275,29.59999,75.76999,131.75,6.375
01/09/2005,1.2501,109.79,1.83485,1.31294,1.23455,1.18315,1029.5,10.743,43.965,2.356,5.77,29.59999,75.7,131.75,6.285
02/09/2005,1.25245,109.945,1.84215,1.3071,1.23085,1.18965,1026.5,10.672,43.84999,2.3305,5.77,29.59999,74.89999,133.75,6.235
05/09/2005,1.25395,109.175,1.8448,1.30319,1.23185,1.18975,1022.7,10.67,43.81499,2.3325,5.77125,29.59999,74.95,133,6.2641
06/09/2005,1.2462,109.66,1.84225,1.30421,1.23855,1.18975,1025,10.685,43.84,2.3207,5.7695,29.59999,74.79999,131.05,6.3335
07/09/2005,1.2418,110.045,1.8366,1.30031,1.243,1.18825,1026.3,10.739,43.825,2.33,5.7725,29.64999,74.7,132.5,6.3453
08/09/2005,1.24025,110.515,1.83565,1.2971,1.2443,1.1814,1027.5,10.7345,43.79999,2.3197,5.7725,29.64999,74.45,131.5,6.3354
09/09/2005,1.2409,109.7,1.8394,1.29257,1.24325,1.17805,1025.5,10.692,43.795,2.31,5.7725,29.64999,74.45,131.5,6.28425
12/09/2005,1.228,110.38,1.81915,1.2966,1.2584,1.18685,1026.5,10.69375,43.81,2.3195,5.76875,29.53999,74.7,131.5,6.382
13/09/2005,1.2265,110.715,1.8225,1.30285,1.26155,1.18215,1025.75,10.807,43.855,2.3263,5.77,29.75,74.54999,131.05,6.37275
14/09/2005,1.2288,110.355,1.82405,1.29761,1.25745,1.18085,1025.5,10.8225,43.84499,2.3195,5.76825,29.59,74.09999,131.5,6.3551
15/09/2005,1.22225,110.655,1.80615,1.30404,1.26755,1.18475,1025.5,10.816,43.82999,2.299,5.767,29.64,73.95,131,6.36125
16/09/2005,1.2236,111.33,1.8081,1.3054,1.26965,1.17885,1030.5,10.84625,43.84499,2.2988,5.767,29.59999,73.54999,131.8,6.3605
19/09/2005,1.21385,111.525,1.80235,1.30421,1.27875,1.1679,1028.5,10.821,43.855,2.2945,5.76625,29.62999,73.09999,131.875,6.41425
20/09/2005,1.2117,111.97,1.7985,1.30014,1.28185,1.1703,1031.5,10.828,43.84499,2.296,5.7625,29.59999,73.5,130.5,6.405
21/09/2005,1.2217,111.295,1.80975,1.29828,1.27025,1.16725,1028.5,10.81425,43.87,2.2741,5.767,29.75,73.54999,130.75,6.3651
22/09/2005,1.21525,111.675,1.79135,1.30984,1.2787,1.17335,1027.65,10.841,43.875,2.2748,5.76,29.75,73.29999,132,6.32425
23/09/2005,1.20385,112.515,1.77575,1.32057,1.2925,1.17085,1030.5,10.8405,43.875,2.2645,5.76,29.67999,72.89999,132.3,6.36275
26/09/2005,1.20755,112.165,1.77895,1.32249,1.28905,1.17235,1034.5,10.872,43.89999,2.25,5.7645,29.84999,73.25,131.925,6.36275
27/09/2005,1.2016,113.27,1.76685,1.32688,1.2952,1.17805,1038.5,10.888,44.015,2.26,5.7625,29.89999,73.29999,130.5,6.44275
28/09/2005,1.20415,113.055,1.7684,1.31935,1.2919,1.17425,1039.5,10.855,44.00499,2.2275,5.7625,29.95,73.09999,130.95,6.38275
29/09/2005,1.20335,113.06,1.76165,1.31744,1.29375,1.17135,1039.5,10.79675,43.97499,2.211,5.76,29.84999,74,130,6.3635
30/09/2005,1.203,113.5,1.7639,1.30984,1.2933,1.16325,1043.5,10.759,43.95499,2.2275,5.76,30.04999,74,130,6.36425
03/10/2005,1.19235,114.125,1.75485,1.31104,1.30095,1.16605,1047.5,10.72,44.04999,2.2382,5.76075,30.09999,73.7,130,6.435
04/10/2005,1.19175,114.28,1.7588,1.31001,1.30165,1.17265,1043.5,10.718,44.14999,2.262,5.76425,30.2,73.5,129.75,6.442
05/10/2005,1.19765,113.875,1.76215,1.32249,1.2927,1.18245,1039.5,10.71625,44.17499,2.2675,5.75385,30.25,73.34999,130,6.525
06/10/2005,1.2185,113.185,1.7794,1.32057,1.2704,1.18035,1039.5,10.834,44.215,2.2915,5.75385,30.25,73.45,129.75,6.5363
07/10/2005,1.2119,113.83,1.7604,1.32231,1.2786,1.17515,1037.5,10.789,44.36499,2.2499,5.75385,30.2,73.25,129.75,6.545
10/10/2005,1.20705,114.105,1.75625,1.3177,1.28265,1.17635,1037.85,10.785,44.75999,2.2415,5.7645,30.25,73.14999,130,6.495
11/10/2005,1.19905,114.495,1.74625,1.32952,1.28945,1.17615,1044.5,10.815,44.78999,2.2335,5.75875,30.25,73.59999,129.875,6.54425
12/10/2005,1.20235,114.365,1.75325,1.32389,1.28755,1.17095,1043.5,10.9375,44.77499,2.2545,5.75875,30.29999,73.84999,130,6.5735
13/10/2005,1.2027,114.545,1.75665,1.33627,1.28905,1.18295,1049.5,10.95,44.905,2.259,5.765,30.34999,74.04999,130,6.595
14/10/2005,1.20775,114.105,1.7686,1.32758,1.28535,1.18655,1044.5,10.892,44.795,2.245,5.765,30.29999,74.09999,130,6.545
17/10/2005,1.2025,114.935,1.75415,1.33342,1.29245,1.17985,1048.5,10.846,44.84,2.236,5.76625,30.25,74.04999,130,6.5453
18/10/2005,1.1963,115.725,1.75125,1.33752,1.29795,1.17745,1053.5,10.857,45.09499,2.242,5.763,30.29999,74,130,6.585
19/10/2005,1.19935,115.305,1.76515,1.33485,1.29475,1.17585,1053.5,10.84,45.11499,2.2385,5.76125,30.29999,73.84999,130.85,6.575
20/10/2005,1.20165,115.355,1.77365,1.32899,1.28775,1.17865,1054.5,10.871,45.17499,2.2495,5.763,30.29999,73.54999,130.85,6.635
21/10/2005,1.19495,115.935,1.76875,1.33627,1.2923,1.18755,1060.5,10.88,45.03999,2.263,5.7578,30.35999,73.82999,130.875,6.6125
24/10/2005,1.19845,115.455,1.7693,1.33396,1.28745,1.18695,1055.15,10.8508,45.075,2.261,5.76125,30.35999,73.59999,130.5,6.6278
25/10/2005,1.21135,114.99,1.78465,1.32231,1.27615,1.1742,1048.5,10.8785,44.97499,2.2635,5.7625,30.34999,73.59999,130.625,6.6136
26/10/2005,1.20655,115.855,1.77525,1.32635,1.2833,1.1697,1045.5,10.90775,45.03499,2.2868,5.763,30.29999,73.54999,131.2,6.70075
27/10/2005,1.21385,115.455,1.78305,1.32022,1.27345,1.17245,1041.15,10.91,45.015,2.2895,5.765,30.39999,73.59999,131,6.7146
28/10/2005,1.20625,115.715,1.77305,1.33431,1.28075,1.17785,1041.35,10.833,45.045,2.265,5.765,30.34999,73.59999,130.375,6.7125
31/10/2005,1.1988,116.395,1.7704,1.33896,1.28895,1.18165,1043.4,10.786,45.06999,2.2518,5.7565,30.34999,73.84999,130.25,6.7025
01/11/2005,1.20105,116.685,1.76505,1.34075,1.28845,1.1754,1041.5,10.7605,45.08499,2.243,5.76125,30.25,73.95,131,6.6825
02/11/2005,1.20675,116.825,1.7764,1.34762,1.27865,1.179,1041.5,10.7375,45.19499,2.2385,5.76125,30.14999,73.79999,130.5,6.6418
03/11/2005,1.19445,117.17,1.77045,1.35355,1.29255,1.18145,1046,10.76225,45.25499,2.222,5.76125,30.39999,73.84999,130.8,6.639
04/11/2005,1.18215,118.245,1.7505,1.36509,1.30605,1.18275,1050.5,10.736,45.46999,2.212,5.76125,30.34999,73.5,131,6.6925
07/11/2005,1.18115,117.64,1.74435,1.36323,1.30535,1.187,1047.5,10.707,45.83499,2.2069,5.76075,30.39999,74.09999,130,6.745
08/11/2005,1.17815,117.245,1.74355,1.3599,1.31075,1.18565,1046,10.7095,45.715,2.1935,5.75875,30.42,74.62,129.5,6.7305
09/11/2005,1.17665,117.565,1.74325,1.36156,1.31035,1.18605,1048.4,10.7265,45.70499,2.1755,5.7565,30.29999,74.67499,130.1,6.7553
10/11/2005,1.16855,118.225,1.74105,1.36752,1.31525,1.19115,1046.5,10.68725,45.70499,2.1635,5.75875,30.42,75.5,131,6.7663
11/11/2005,1.1724,117.885,1.74185,1.36677,1.3115,1.1899,1041.3,10.673,45.55499,2.1615,5.75875,30.29999,75.5,130.25,6.75625
14/11/2005,1.16935,118.765,1.73825,1.37391,1.31685,1.19335,1039.5,10.665,45.685,2.2093,5.75875,30.43999,75.7,130.85,6.7775
15/11/2005,1.17205,118.88,1.73495,1.36715,1.31685,1.1925,1034.5,10.645,45.66499,2.205,5.75875,30.54999,74.75,130.275,6.7825
16/11/2005,1.1672,119.135,1.71645,1.36659,1.32535,1.19325,1036.5,10.669,45.73,2.2015,5.76,30.54999,74.64999,131.025,6.7263
17/11/2005,1.17585,118.725,1.7194,1.36277,1.31685,1.18665,1033.5,10.648,45.66499,2.1945,5.757,30.48,75.14999,130.875,6.70865
18/11/2005,1.17675,119.13,1.71735,1.36491,1.315,1.1893,1037.5,10.661,45.72499,2.226,5.7625,30.5,74.7,130.725,6.6818
21/11/2005,1.17275,118.965,1.71775,1.35805,1.31955,1.18305,1037.5,10.64675,45.72499,2.22,5.76175,30.45,74.54999,130.375,6.6378
22/11/2005,1.18125,118.775,1.7216,1.36082,1.3112,1.1741,1043.5,10.6238,45.78,2.248,5.7565,30.5,74.7,130.625,6.591
23/11/2005,1.18195,118.74,1.72375,1.3551,1.3118,1.17205,1036.5,10.61425,45.72499,2.239,5.76075,30.62,75,130.375,6.5375
24/11/2005,1.17875,118.955,1.72285,1.35327,1.3153,1.17185,1037.8,10.6138,45.7,2.2405,5.76125,30.54999,75.14999,130.3,6.5278
